,code,name,market
754,600889,南京化纤,1
755,600890,中房股份,1
756,600891,秋林集团,1
757,600892,大晟文化,1
758,600893,航发动力,1
759,600894,广日股份,1
760,600895,张江高科,1
761,600896,览海投资,1
762,600897,厦门空港,1
763,600898,国美通讯,1
764,600900,长江电力,1
765,600901,江苏租赁,1
766,600903,贵州燃气,1
767,600908,无锡银行,1
768,600909,华安证券,1
769,600917,重庆燃气,1
770,600919,江苏银行,1
771,600926,杭州银行,1
772,600933,爱柯迪,1
773,600936,广西广电,1
774,600939,重庆建工,1
775,600958,东方证券,1
776,600959,江苏有线,1
777,600960,渤海活塞,1
778,600961,株冶集团,1
779,600962,国投中鲁,1
780,600963,岳阳林纸,1
781,600965,福成股份,1
782,600966,博汇纸业,1
783,600967,内蒙一机,1
784,600969,郴电国际,1
785,600970,中材国际,1
786,600971,恒源煤电,1
787,600973,宝胜股份,1
788,600975,新五丰,1
789,600976,健民集团,1
790,600977,中国电影,1
791,600978,宜华生活,1
792,600979,广安爱众,1
793,600980,北矿科技,1
794,600981,汇鸿集团,1
795,600982,宁波热电,1
796,600983,惠而浦,1
797,600984,建设机械,1
798,600985,雷鸣科化,1
799,600986,科达股份,1
800,600987,航民股份,1
801,600988,赤峰黄金,1
802,600990,四创电子,1
803,600992,贵绳股份,1
804,600993,马应龙,1
805,600995,文山电力,1
806,600996,贵广网络,1
807,600997,开滦股份,1
808,600998,九州通,1
809,600999,招商证券,1
810,601000,唐山港,1
811,601001,大同煤业,1
812,601002,晋亿实业,1
813,601003,柳钢股份,1
814,601005,重庆钢铁,1
815,601006,大秦铁路,1
816,601007,金陵饭店,1
817,601008,连云港,1
818,601009,南京银行,1
819,601010,文峰股份,1
820,601011,宝泰隆,1
821,601012,隆基股份,1
822,601015,陕西黑猫,1
823,601016,节能风电,1
824,601018,宁波港,1
825,601019,山东出版,1
826,601020,华钰矿业,1
827,601021,春秋航空,1
828,601028,玉龙股份,1
829,601038,一拖股份,1
830,601058,赛轮金宇,1
831,601069,西部黄金,1
832,601086,国芳集团,1
833,601088,中国神华,1
834,601098,中南传媒,1
835,601099,太平洋,1
836,601100,恒立液压,1
837,601101,昊华能源,1
838,601106,*ST一重,1
839,601107,四川成渝,1
840,601108,财通证券,1
841,601111,中国国航,1
842,601113,华鼎股份,1
843,601116,三江购物,1
844,601117,中国化学,1
845,601118,海南橡胶,1
846,601126,四方股份,1
847,601127,小康股份,1
848,601128,常熟银行,1
849,601137,博威合金,1
850,601139,深圳燃气,1
851,601155,新城控股,1
852,601158,重庆水务,1
853,601163,三角轮胎,1
854,601166,兴业银行,1
855,601168,西部矿业,1
856,601169,北京银行,1
857,601177,杭齿前进,1
858,601179,中国西电,1
859,601186,中国铁建,1
860,601188,龙江交通,1
861,601198,东兴证券,1
862,601199,江南水务,1
863,601200,上海环境,1
864,601208,东材科技,1
865,601211,国泰君安,1
866,601212,白银有色,1
867,601216,君正集团,1
868,601218,吉鑫科技,1
869,601222,林洋能源,1
870,601225,陕西煤业,1
871,601226,华电重工,1
872,601228,广州港,1
873,601229,上海银行,1
874,601231,环旭电子,1
875,601233,桐昆股份,1
876,601238,广汽集团,1
877,601258,庞大集团,1
878,601288,农业银行,1
879,601311,骆驼股份,1
880,601318,中国平安,1
881,601326,秦港股份,1
882,601328,交通银行,1
883,601333,广深铁路,1
884,601336,新华保险,1
885,601339,百隆东方,1
886,601360,三六零,1
887,601366,利群股份,1
888,601368,绿城水务,1
889,601369,陕鼓动力,1
890,601375,中原证券,1
891,601377,兴业证券,1
892,601388,怡球资源,1
893,601390,中国中铁,1
894,601398,工商银行,1
895,601500,通用股份,1
896,601515,东风股份,1
897,601518,吉林高速,1
898,601519,*ST智慧,1
899,601555,东吴证券,1
900,601558,*ST锐电,1
901,601566,九牧王,1
902,601567,三星医疗,1
903,601579,会稽山,1
904,601588,北辰实业,1
905,601595,上海电影,1
906,601599,鹿港文化,1
907,601600,中国铝业,1
908,601601,中国太保,1
909,601607,上海医药,1
910,601608,中信重工,1
911,601611,中国核建,1
912,601616,广电电气,1
913,601618,中国中冶,1
914,601619,嘉泽新能,1
915,601628,中国人寿,1
916,601633,长城汽车,1
917,601636,旗滨集团,1
918,601666,平煤股份,1
919,601668,中国建筑,1
920,601669,中国电建,1
921,601677,明泰铝业,1
922,601678,滨化股份,1
923,601688,华泰证券,1
924,601689,拓普集团,1
925,601699,潞安环能,1
926,601700,风范股份,1
927,601717,郑煤机,1
928,601718,际华集团,1
929,601727,上海电气,1
930,601766,中国中车,1
931,601777,力帆股份,1
932,601788,光大证券,1
933,601789,宁波建工,1
934,601798,蓝科高新,1
935,601799,星宇股份,1
936,601800,中国交建,1
937,601801,皖新传媒,1
938,601808,中海油服,1
939,601811,新华文轩,1
940,601818,光大银行,1
941,601828,美凯龙,1
942,601838,成都银行,1
943,601857,中国石油,1
944,601858,中国科传,1
945,601866,中远海发,1
946,601872,招商轮船,1
947,601877,正泰电器,1
948,601878,浙商证券,1
949,601880,大连港,1
950,601881,中国银河,1
951,601882,海天精工,1
952,601886,江河集团,1
953,601888,中国国旅,1
954,601890,亚星锚链,1
955,601898,中煤能源,1
956,601899,紫金矿业,1
957,601900,南方传媒,1
958,601901,方正证券,1
959,601908,京运通,1
960,601918,新集能源,1
961,601919,中远海控,1
962,601928,凤凰传媒,1
963,601929,吉视传媒,1
964,601933,永辉超市,1
965,601939,建设银行,1
966,601949,中国出版,1
967,601952,苏垦农发,1
968,601958,金钼股份,1
969,601965,中国汽研,1
970,601966,玲珑轮胎,1
971,601968,宝钢包装,1
972,601969,海南矿业,1
973,601985,中国核电,1
974,601988,中国银行,1
975,601989,中国重工,1
976,601991,大唐发电,1
977,601992,金隅集团,1
978,601996,丰林集团,1
979,601997,贵阳银行,1
980,601998,中信银行,1
981,601999,出版传媒,1
982,603000,人民网,1
983,603001,奥康国际,1
984,603002,宏昌电子,1
985,603003,龙宇燃油,1
986,603005,晶方科技,1
987,603006,联明股份,1
988,603007,花王股份,1
989,603008,喜临门,1
990,603009,北特科技,1
991,603010,万盛股份,1
992,603011,合锻智能,1
993,603012,创力集团,1
994,603015,弘讯科技,1
995,603016,新宏泰,1
996,603017,中衡设计,1
997,603018,中设集团,1
998,603019,中科曙光,1
999,603020,爱普股份,1
1000,603021,山东华鹏,1
1001,603022,新通联,1
1002,603023,威帝股份,1
1003,603025,大豪科技,1
1004,603026,石大胜华,1
1005,603027,千禾味业,1
1006,603028,赛福天,1
1007,603029,天鹅股份,1
1008,603030,全筑股份,1
1009,603031,安德利,1
1010,603032,德新交运,1
1011,603033,三维股份,1
1012,603035,常熟汽饰,1
1013,603036,如通股份,1
1014,603037,凯众股份,1
1015,603038,华立股份,1
1016,603039,泛微网络,1
1017,603040,新坐标,1
1018,603041,美思德,1
1019,603042,华脉科技,1
1020,603043,广州酒家,1
1021,603050,科林电气,1
1022,603055,台华新材,1
1023,603056,德邦股份,1
1024,603058,永吉股份,1
1025,603059,倍加洁,1
1026,603060,国检集团,1
1027,603063,禾望电气,1
1028,603066,音飞储存,1
1029,603067,振华股份,1
1030,603069,海汽集团,1
1031,603076,乐惠国际,1
1032,603077,和邦生物,1
1033,603078,江化微,1
1034,603079,圣达生物,1
1035,603080,新疆火炬,1
1036,603081,大丰实业,1
1037,603083,剑桥科技,1
1038,603085,天成自控,1
1039,603086,先达股份,1
1040,603088,宁波精达,1
1041,603089,正裕工业,1
1042,603090,宏盛股份,1
1043,603096,新经典,1
1044,603098,森特股份,1
1045,603099,长白山,1
1046,603100,川仪股份,1
1047,603101,汇嘉时代,1
1048,603103,横店影视,1
1049,603106,恒银金融,1
1050,603108,润达医疗,1
1051,603110,东方材料,1
1052,603111,康尼机电,1
1053,603113,金能科技,1
1054,603116,红蜻蜓,1
1055,603117,万林股份,1
1056,603118,共进股份,1
1057,603123,翠微股份,1
1058,603126,中材节能,1
1059,603127,昭衍新药,1
1060,603128,华贸物流,1
1061,603129,春风动力,1
1062,603131,上海沪工,1
1063,603133,碳元科技,1
1064,603136,天目湖,1
1065,603138,海量数据,1
1066,603139,康惠制药,1
1067,603156,养元饮品,1
1068,603157,拉夏贝尔,1
1069,603158,腾龙股份,1
1070,603159,上海亚虹,1
1071,603160,汇顶科技,1
1072,603161,科华控股,1
1073,603165,荣晟环保,1
1074,603166,福达股份,1
1075,603167,渤海轮渡,1
1076,603168,莎普爱思,1
1077,603169,兰石重装,1
1078,603177,德创环保,1
1079,603178,圣龙股份,1
1080,603179,新泉股份,1
1081,603180,金牌厨柜,1
1082,603181,皇马科技,1
1083,603183,建研院,1
1084,603186,华正新材,1
1085,603188,亚邦股份,1
1086,603189,网达软件,1
1087,603196,日播时尚,1
1088,603197,保隆科技,1
1089,603198,迎驾贡酒,1
1090,603199,九华旅游,1
1091,603200,上海洗霸,1
1092,603203,快克股份,1
1093,603208,江山欧派,1
1094,603218,日月股份,1
1095,603222,济民制药,1
1096,603223,恒通股份,1
1097,603225,新凤鸣,1
1098,603226,菲林格尔,1
1099,603227,雪峰科技,1
1100,603228,景旺电子,1
1101,603229,奥翔药业,1
1102,603232,格尔软件,1
1103,603233,大参林,1
1104,603238,诺邦股份,1
1105,603239,浙江仙通,1
1106,603258,电魂网络,1
1107,603260,合盛硅业,1
1108,603266,天龙股份,1
1109,603268,松发股份,1
1110,603269,海鸥股份,1
1111,603277,银都股份,1
1112,603278,大业股份,1
1113,603283,赛腾股份,1
1114,603286,日盈电子,1
1115,603288,海天味业,1
1116,603289,泰瑞机器,1
1117,603298,杭叉集团,1
1118,603299,井神股份,1
1119,603300,华铁科技,1
1120,603303,得邦照明,1
1121,603305,旭升股份,1
1122,603306,华懋科技,1
1123,603308,应流股份,1
1124,603309,维力医疗,1
1125,603311,金海环境,1
1126,603313,梦百合,1
1127,603315,福鞍股份,1
1128,603316,诚邦股份,1
1129,603318,派思股份,1
1130,603319,湘油泵,1
1131,603320,迪贝电气,1
1132,603321,梅轮电梯,1
1133,603322,超讯通信,1
1134,603323,吴江银行,1
1135,603326,我乐家居,1
1136,603328,依顿电子,1
1137,603329,上海雅仕,1
1138,603330,上海天洋,1
1139,603331,百达精工,1
1140,603333,明星电缆,1
1141,603335,迪生力,1
1142,603336,宏辉果蔬,1
1143,603337,杰克股份,1
1144,603338,浙江鼎力,1
1145,603339,四方冷链,1
1146,603345,安井食品,1
1147,603355,莱克电气,1
1148,603356,华菱精工,1
1149,603357,设计总院,1
1150,603358,华达科技,1
1151,603359,东珠景观,1
1152,603360,百傲化学,1
1153,603363,傲农生物,1
1154,603365,水星家纺,1
1155,603366,日出东方,1
1156,603367,辰欣药业,1
1157,603368,柳州医药,1
1158,603369,今世缘,1
1159,603377,东方时尚,1
1160,603378,亚士创能,1
1161,603380,易德龙,1
1162,603383,顶点软件,1
1163,603385,惠达卫浴,1
1164,603386,广东骏亚,1
1165,603387,基蛋生物,1
1166,603388,元成股份,1
1167,603389,亚振家居,1
1168,603393,新天然气,1
1169,603396,金辰股份,1
1170,603398,邦宝益智,1
1171,603399,吉翔股份,1
1172,603416,信捷电气,1
1173,603421,鼎信通讯,1
1174,603429,集友股份,1
1175,603444,吉比特,1
1176,603456,九洲药业,1
1177,603458,勘设股份,1
1178,603466,风语筑,1
1179,603477,振静股份,1
1180,603488,展鹏科技,1
1181,603496,恒为科技,1
1182,603499,翔港科技,1
1183,603500,祥和实业,1
1184,603501,韦尔股份,1
1185,603505,金石资源,1
1186,603506,南都物业,1
1187,603507,振江股份,1
1188,603508,思维列控,1
1189,603515,欧普照明,1
1190,603516,淳中科技,1
1191,603517,绝味食品,1
1192,603518,维格娜丝,1
1193,603519,立霸股份,1
1194,603520,司太立,1
1195,603527,众源新材,1
1196,603528,多伦科技,1
1197,603533,掌阅科技,1
1198,603535,嘉诚国际,1
1199,603536,惠发股份,1
1200,603538,美诺华,1
1201,603555,贵人鸟,1
1202,603556,海兴电力,1
1203,603557,起步股份,1
1204,603558,健盛集团,1
1205,603559,中通国脉,1
1206,603566,普莱柯,1
1207,603567,珍宝岛,1
1208,603568,伟明环保,1
1209,603569,长久物流,1
1210,603577,汇金通,1
1211,603578,三星新材,1
1212,603579,荣泰健康,1
1213,603580,艾艾精工,1
1214,603585,苏利股份,1
1215,603586,金麒麟,1
1216,603588,高能环境,1
1217,603589,口子窖,1
1218,603595,东尼电子,1
1219,603598,引力传媒,1
1220,603599,广信股份,1
1221,603600,永艺股份,1
1222,603601,再升科技,1
1223,603602,纵横通信,1
1224,603603,博天环境,1
1225,603605,珀莱雅,1
1226,603606,东方电缆,1
1227,603607,京华激光,1
1228,603608,天创时尚,1
1229,603609,禾丰牧业,1
1230,603611,诺力股份,1
1231,603612,索通发展,1
1232,603615,茶花股份,1
1233,603616,韩建河山,1
1234,603617,君禾股份,1
1235,603618,杭电股份,1
1236,603619,中曼石油,1
1237,603626,科森科技,1
1238,603628,清源股份,1
1239,603630,拉芳家化,1
1240,603633,徕木股份,1
1241,603636,南威软件,1
1242,603637,镇海股份,1
1243,603638,艾迪精密,1
1244,603639,海利尔,1
1245,603648,畅联股份,1
1246,603655,朗博科技,1
1247,603656,泰禾光电,1
1248,603658,安图生物,1
1249,603659,璞泰来,1
1250,603660,苏州科达,1
1251,603661,恒林股份,1
1252,603663,三祥新材,1
1253,603665,康隆达,1
1254,603667,五洲新春,1
1255,603668,天马科技,1
1256,603669,灵康药业,1
1257,603676,卫信康,1
1258,603677,奇精机械,1
1259,603678,火炬电子,1
1260,603679,华体科技,1
1261,603680,今创集团,1
1262,603683,晶华新材,1
1263,603685,晨丰科技,1
1264,603686,龙马环卫,1
1265,603688,石英股份,1
1266,603689,皖天然气,1
1267,603690,至纯科技,1
1268,603696,安记食品,1
1269,603698,航天工程,1
1270,603699,纽威股份,1
1271,603701,德宏股份,1
1272,603703,盛洋科技,1
1273,603707,健友股份,1
1274,603708,家家悦,1
1275,603709,中源家居,1
1276,603711,香飘飘,1
1277,603712,七一二,1
1278,603716,塞力斯,1
1279,603717,天域生态,1
1280,603718,海利生物,1
1281,603721,中广天择,1
1282,603722,阿科力,1
1283,603725,天安新材,1
1284,603726,朗迪集团,1
1285,603727,博迈科,1
1286,603728,鸣志电器,1
1287,603729,龙韵股份,1
1288,603730,岱美股份,1
1289,603737,三棵树,1
1290,603738,泰晶科技,1
1291,603757,大元泵业,1
1292,603758,秦安股份,1
1293,603766,隆鑫通用,1
1294,603767,中马传动,1
1295,603768,常青股份,1
1296,603776,永安行,1
1297,603777,来伊份,1
1298,603778,乾景园林,1
1299,603779,威龙股份,1
1300,603787,新日股份,1
1301,603788,宁波高发,1
1302,603789,星光农机,1
1303,603797,联泰环保,1
1304,603798,康普顿,1
1305,603799,华友钴业,1
1306,603800,道森股份,1
1307,603801,志邦股份,1
1308,603803,瑞斯康达,1
1309,603806,福斯特,1
1310,603808,歌力思,1
1311,603809,豪能股份,1
1312,603811,诚意药业,1
1313,603813,原尚股份,1
1314,603816,顾家家居,1
1315,603817,海峡环保,1
1316,603818,曲美家居,1
1317,603819,神力股份,1
1318,603822,嘉澳环保,1
1319,603823,百合花,1
1320,603825,华扬联众,1
1321,603826,坤彩科技,1
1322,603828,柯利达,1
1323,603829,洛凯股份,1
1324,603833,欧派家居,1
1325,603838,四通股份,1
1326,603839,安正时尚,1
1327,603843,正平股份,1
1328,603848,好太太,1
1329,603855,华荣股份,1
1330,603856,东宏股份,1
1331,603858,步长制药,1
1332,603859,能科股份,1
1333,603860,中公高科,1
1334,603861,白云电器,1
1335,603866,桃李面包,1
1336,603868,飞科电器,1
1337,603869,北部湾旅,1
1338,603871,嘉友国际,1
1339,603877,太平鸟,1
1340,603878,武进不锈,1
1341,603879,永悦科技,1
1342,603880,南卫股份,1
1343,603881,数据港,1
1344,603882,金域医学,1
1345,603883,老百姓,1
1346,603885,吉祥航空,1
1347,603886,元祖股份,1
1348,603887,城地股份,1
1349,603888,新华网,1
1350,603889,新澳股份,1
1351,603890,春秋电子,1
1352,603895,天永智能,1
1353,603896,寿仙谷,1
1354,603898,好莱客,1
1355,603899,晨光文具,1
1356,603900,莱绅通灵,1
1357,603901,永创智能,1
1358,603903,中持股份,1
1359,603906,龙蟠科技,1
1360,603908,牧高笛,1
1361,603909,合诚股份,1
1362,603912,佳力图,1
1363,603916,苏博特,1
1364,603917,合力科技,1
1365,603918,金桥信息,1
1366,603919,金徽酒,1
1367,603920,世运电路,1
1368,603922,金鸿顺,1
1369,603926,铁流股份,1
1370,603928,兴业股份,1
1371,603929,亚翔集成,1
1372,603933,睿能科技,1
1373,603936,博敏电子,1
1374,603937,丽岛新材,1
1375,603938,三孚股份,1
1376,603939,益丰药房,1
1377,603955,大千生态,1
1378,603958,哈森股份,1
1379,603959,百利科技,1
1380,603960,克来机电,1
1381,603963,大理药业,1
1382,603966,法兰泰克,1
1383,603968,醋化股份,1
1384,603969,银龙股份,1
1385,603970,中农立华,1
1386,603976,正川股份,1
1387,603977,国泰集团,1
1388,603978,深圳新星,1
1389,603979,金诚信,1
1390,603980,吉华集团,1
1391,603985,恒润股份,1
1392,603986,兆易创新,1
1393,603987,康德莱,1
1394,603988,中电电机,1
1395,603989,艾华集团,1
1396,603990,麦迪科技,1
1397,603991,至正股份,1
1398,603993,洛阳钼业,1
1399,603996,中新科技,1
1400,603997,继峰股份,1
1401,603998,方盛制药,1
1402,603999,读者传媒,1
